"","City","x","y"
"649","Bida",6.02611788,9.08445122
"650","Bidar",77.49858974,17.91820513
"651","Biel",7.26011905,47.1343254
"652","Bielefeld",8.54157925,52.02217366
"653","Bien Hoa",106.86371058,10.93081685
"654","Big Spring",-101.47703488,32.2373062
"655","Biggar",-107.98511905,52.0577381
"656","Biharamulo",31.33041666,-2.6325
"657","Bijapur",75.7170977,16.83060345
"658","Bijar",47.60096154,35.87275641
"659","Bikaner",73.31544985,28.01714602
"660","Bikin",134.25354938,46.82114198
"661","Bila Tserkva",30.11740196,49.80073529
"662","Bilaspur",82.02833862,22.04983263
"663","Bilbao",-2.94357581,43.29324136
"664","Billings",-108.54059051,45.78700331
"665","Biloela",150.51388889,-24.39583333
"666","Biloxi",-88.92797213,30.40283775
"667","Biltine",20.92361111,14.52638889
"668","Binghamton",-75.95234496,42.10850775
"669","Binjai",98.51510812,3.73496844
"670","Bintulu",113.06740196,3.17622549
"671","Birak",14.27159091,27.54204545
"672","Birao",22.78333334,10.29583334
"673","Biratnagar",87.23731194,26.37529969
"674","Birganj",84.78743062,26.77526262
"675","Birjand",59.21539116,32.86369047
"676","Birmingham1",-86.80220923,33.47262021
"677","Birmingham2",-1.96367787,52.52631797
"678","Birni Nkonni",5.25189394,13.80265151
"679","Birnin Kebbi",4.21420941,12.4642094
"680","Birobidzhan",132.9217233,48.78062298
"681","Birsk",55.54087838,55.42353604
"682","Biryusinsk",97.825,55.95929487
"683","Bishkek",74.60382302,42.87291667
"684","Bishop",-118.39722222,37.36388889
"685","Biskra",5.73302239,34.8425995
"686","Bismarck",-100.77734674,46.8145115
"687","Bissau",-15.61269841,11.87103175
"688","Bitam",11.49416667,2.07861111
"689","Bitola",21.33472222,41.03027778
"690","Biu",12.19198718,10.61442308
"691","Biysk",85.17939977,52.52951632
"692","Bizerte",9.86692387,37.25591564
"693","Blackpool",-3.01354167,53.82866848
"694","Blacksburg",-80.41314102,37.18731685
"695","Blagodarnyy",43.42820513,45.1
"696","Blagoveshchensk",127.54083313,50.2862801
"697","Blantyre",35.28555313,-15.81391466
"698","Blenheim",173.95447531,-41.5183642
"699","Blitar",112.0901998,-8.15613373
"700","Bloemfontein",26.22571429,-29.12815476
"701","Bloemhof",25.60535715,-27.64821428
"702","Bloomington1",-86.53424603,39.15638889
"703","Bloomington2",-88.97462121,40.49412879
"704","Bluefields",-83.76607143,12.01845238
"705","Blumenau",-49.09162371,-26.89630584
"706","Bo",-11.73729167,7.96104167
"707","Boa Vista",-60.71229339,2.81442837
"708","Boaco",-85.65138889,12.47361111
"709","Bobo Dioulasso",-4.29201807,11.17444779
"710","Bocaiuva",-43.8155303,-17.11401515
"711","Bocas del Toro",-82.24583333,9.3375
"712","Bodo",14.42484567,67.28395062
"713","Boende",20.8675,-0.23416667
"714","Bogor",106.80828194,-6.48556241
"715","Bogoroditsk",38.12019231,53.77532051
"716","Bogota",-74.11651737,4.64322747
"717","Bogotol",89.52588384,56.20795454
"718","Bogue",-14.27361111,16.59166666
"719","Boise",-116.28174603,43.61222222
"720","Bojnurd",57.32718254,37.47387566
"721","Boke",-14.29791666,10.93541667
"722","Bol",14.71527778,13.45694445
"723","Bolama",-15.48392857,11.57321428
"724","Bolgatanga",-0.85186781,10.79784483
"725","Boli",130.56003788,45.75227273
"726","Bollnas",16.3912037,61.35570988
"727","Bolobo",16.23333334,-2.15833334
"728","Bologna",11.34377289,44.50931777
"729","Bologoye",34.07678572,57.88511905
"730","Bolu",31.65045379,40.74137789
"731","Bolzano",11.33305555,46.47583333
"732","Boma",13.05583334,-5.83472222
"733","Bondo",23.6875,3.815625
"734","Bondoukou",-2.7975,8.03833333
"735","Bongandanga",21.05833334,1.50416667
"736","Bongaree",153.15238095,-27.06190476
"737","Bongor",15.37291666,10.278125
"738","Bonn",7.13580164,50.74286672
"739","Boorama",43.16895161,9.95793011
"740","Boosaaso",49.18194445,11.28194445
"741","Boras",12.94720696,57.72751832
"742","Bordeaux",-0.60341691,44.83935595
"743","Bordertown",140.7625,-36.30833333
"744","Borisoglebsk",42.09310897,51.36458334
"745","Borlange",15.43369883,60.48625731
"746","Borovichi",33.92559524,58.38586309
"747","Borzya",116.5245,50.38416667
"748","Bose",106.63038618,23.87642276
"749","Bosobolo",19.875,4.1875
"750","Bossangoa",17.45712365,6.48884409
"751","Bossembele",17.64416666,5.26583333
"752","Boston",-71.24055924,42.28274512
"753","Botosani",26.65287037,47.75064815
"754","Botucatu",-48.44805556,-22.88972222
"755","Bouake",-5.03376736,7.6985243
"756","Bouar",15.60446428,5.93184524
"757","Bougouni",-7.4823718,11.4176282
"758","Bouira",3.8892507,36.39268207
"759","Boulder",-105.25478723,40.0160461
"760","Boulder City",-114.83923611,35.97673611
"761","Bourges",2.40550314,47.08946541
"762","Bournemouth",-1.86744894,50.76115562
"763","Boutilimit",-14.69583333,17.54583333
"764","Bowling Green1",-86.44722222,36.96623264
"765","Bowling Green2",-83.65517677,41.37638889
"766","Bozeman",-111.04816667,45.67716667
"767","Bozoum",16.38429487,6.3099359
"768","Bradford",-1.78725748,53.73453691
"769","Braga",-8.352256,41.40813162
"770","Braganca",-46.77083333,-1.05416667
"771","Braganca Paulista",-46.54253876,-22.94195736
"772","Brahmapur",84.73005734,19.37554832
"773","Brainerd",-94.21783333,46.35216667
"774","Brandfort",26.4625,-28.70416666
"775","Brandon",-99.9539966,49.83630952
"776","Brasilia",-47.97156817,-15.82457004
"777","Brasov",25.63541667,45.64290123
"778","Bratislava",17.13133503,48.15931123
"779","Bratsk",101.71517857,56.29940476
"780","Braunschweig",10.52766516,52.27443694
"781","Brazzaville",15.24454023,-4.2512931
"782","Bredasdorp",20.04166667,-34.53333333
"783","Bremen",8.77569579,53.09222161
"784","Bremerhaven",8.59691476,53.5619911
"785","Bremerton",-122.64972223,47.58936508
"786","Brest1",-4.47324181,48.4007948
"787","Brest2",23.70996377,52.10842391
"788","Breves",-50.48101852,-1.68564815
"789","Bria",21.98958333,6.53680556
"790","Bridgeport",-73.19765941,41.22918471
"791","Bridgetown",-59.58973097,13.12877297
"792","Brighton",-0.25244623,50.82865591
"793","Brikama",-16.69783042,13.34391925
"794","Brindisi",17.95462963,40.63819444
"795","Brisbane",152.99007328,-27.48179107
"796","Bristol1",-82.17581301,36.58892276
"797","Bristol2",-2.58218109,51.47999446
"798","Brits",27.79257247,-25.63242754
"799","Brive",1.51993243,45.16283784
"800","Brno",16.60196667,49.19616667
"801","Brochet",-101.6625,57.8875
"802","Brockville",-75.6890873,44.61011905
"803","Broken Hill",141.45625,-31.96479167
"804","Brookings",-96.78571429,44.30654762
"805","Brooks",-111.89184782,50.57192029
"806","Broome",122.22916667,-17.96011905
"807","Brovary",30.7715,50.5045
"808","Brownsville",-97.48002449,25.93860202
"809","Brownsweg",-55.16666666,5.01666667
"810","Brownwood",-98.98245614,31.69868421
"811","Brugge",3.20535714,51.18540476
"812","Brumado",-41.67083334,-14.20476191
"813","Brunswick",-81.49647436,31.20299145
"814","Brusque",-48.90798611,-27.09826389
"815","Brussels",4.34022955,50.96918596
"816","Bryan",-96.343339,30.6396542
"817","Bryansk",34.36566205,53.26885705
"818","Bua Yai",102.42916667,15.58958333
"819","Bucaramanga",-73.12568493,7.05916096
"820","Buchanan",-10.04015151,5.88068182
"821","Buchans",-56.86041667,48.82291667
"822","Bucharest",26.08218211,44.44411022
"823","Budapest",19.10675558,47.4786175
"824","Budaun",79.00434174,27.88118882
"825","Buenaventura",-77.00527778,3.8787963
"826","Buenos Aires",-58.50290958,-34.68600255
"827","Buffalo",-78.84090494,42.94774993
"828","Bugt",121.90787037,48.7550926
"829","Bugulma",52.79809671,54.54305555
"830","Buguruslan",52.43088235,53.64117647
"831","Buizhou",117.69087813,37.47487742
"832","Bujumbura",29.75867993,-3.20470787
"833","Bukachacha",116.90138889,52.97638889
"834","Bukama",25.85,-9.20416667
"835","Bukavu",28.83516214,-2.36672322
"836","Bukittinggi",100.53967981,-0.20341573
"837","Bukoba",31.77155512,-1.30475722
"838","Bulaevo",70.44768519,54.89861111
"839","Bulandshahr",77.87145632,28.3409751
"840","Bulawayo",28.57847222,-20.15502137
"841","Bulungu",18.60714286,-4.54880952
"842","Bumba",22.47291667,2.18583333
"843","Bunbury",115.64196429,-33.34970238
"844","Bundaberg",152.3499183,-24.8754085
"845","Bungoma",34.47857218,0.56419665
"846","Bunia",30.24791667,1.55069444
"847","Buon Me Thuot",108.01812827,12.66921902
"848","Bur Safaga",33.93583334,26.74416666
"849","Bur Said",32.29602273,31.25246212
"850","Buraydah",43.9625731,26.34926901
"851","Burco",45.53873457,9.52114198
"852","Burgas",27.4445922,42.49636525
"853","Burgos",-3.69504505,42.35394144
"854","Burhanpur",76.22146359,21.31137955
"855","Buriram",103.10520834,14.99921875
"856","Burley",-113.78303571,42.54136905
"857","Burlington1",-91.12866667,40.81216667
"858","Burlington2",-73.15474942,44.47118298
"859","Burnie",145.90108025,-41.06373457
"860","Burns Lake",-125.76011905,54.22916667
"861","Bursa",29.07275998,40.23111653
"862","Bururi",29.65466667,-3.94616666
"863","Busan",129.01670259,35.18017241
"864","Businga",20.87992425,3.35037879
"865","Busselton",115.3422619,-33.65297619
"866","Buta",24.74097222,2.80138889
"867","Butare",29.74199011,-2.71772313
"868","Butembo",29.34027778,0.13697916
"869","Butte",-112.51635802,45.98796296
"870","Butterworth",100.46961308,5.36310977
"871","Butuan",125.53409864,8.94583333
"872","Buurhakaba",44.08333334,2.8
"873","Buxoro",64.42120362,39.77344829
"874","Buy",41.54338235,58.47622549
"875","Buyant-Uhaa",110.13694444,44.90083333
"876","Buynaksk",47.12683334,42.82283333
"877","Buzau",26.81755464,45.15949454
"878","Buzmeyin",58.20224359,38.0474359
"879","Buzuluk",52.26278249,52.77987288
"880","Bydgoszcz",18.03347953,53.13121345
"881","Byron Bay",153.61488095,-28.65297619
"882","Bytom",18.88145161,50.34813387
"883","Byumba",29.96820937,-1.61490178
"884","Ca Mau",105.1874497,9.32838983
"885","Caazapa",-56.36845238,-26.19583333
"886","Caballococha",-70.51666666,-3.90833333
"887","Cabanatuan",120.94063923,15.52995108
"888","Cabimas",-71.35451829,10.27375176
"889","Cabinda",12.19151235,-5.57669753
"890","Cabo Frio",-42.17087302,-22.85349206
"891","Cabo San Lucas",-109.91694445,22.89361111
"892","Cabo de Santo Agostinho",-35.03551587,-8.29186508
"893","Caboolture",152.95167911,-27.08550995
"894","Caborca",-112.15897436,30.71826923
"895","Cacador",-51.01463675,-26.77959402
"896","Cachoeira do Sul",-52.90160257,-30.03087607
"897","Cachoeiro de Itapemirim",-41.12957651,-20.8409153
"898","Cacolo",19.2625,-10.14583333
"899","Cadillac",-85.41121795,44.25576923
"900","Cadiz1",117.1762641,12.1162948
"901","Cadiz2",117.1762641,12.1162948
"902","Caen",-0.34547102,49.20360672
"903","Cafayate",-65.97777778,-26.06944444
"904","Cagayan de Oro",124.63554422,8.46471089
"905","Cagliari",9.16289447,39.24297337
"906","Cahul",28.19737654,45.90509259
"907","Caibarien",-79.47361111,22.51388889
"908","Caico",-37.09583334,-6.46
"909","Cairns",145.73975225,-16.92792793
"910","Cairo",31.24571143,30.39979201
"911","Cajabamba",-78.04375,-7.62083333
"912","Cajamarca",-78.49316038,-7.15668239
"913","Calabar",8.32518519,4.96416667
"914","Calabozo",-67.42257752,8.92199612
"915","Calais1",-67.24583333,45.1625
"916","Calais2",1.86662541,50.94335809
"917","Calama",-68.92317708,-22.453125
"918","Calarasi",27.35806452,44.2061828
"919","Calbayog",124.59289216,12.07279412
"920","Calbuco",-73.14861111,-41.75694445
"921","Calcutta",87.74915527,22.92459515
"922","Caldera",-70.81964285,-27.06845238
"923","Caldwell",-116.59879944,43.60035311
"924","Calgary",-114.07065743,51.03876429
"925","Cali",-76.51442308,3.4370116
"926","Callao",-77.1184063,-12.03376618
"927","Caloundra",153.11702643,-26.78381217
"928","Calucinga",16.19583334,-11.32083333
"929","Calulo",14.9,-9.99583334
"930","Cam Pha",107.32946428,21.05535715
"931","Cam Ranh",109.2225,11.89916667
"932","Camabatela",15.37083334,-8.1875
"933","Camacupa",17.47083333,-12.02321428
"934","Camaguey",-77.91381579,21.38828947
"935","Camana",-72.71666667,-16.60539216
"936","Camaqua",-51.80803571,-30.85505952
"937","Cameta",-49.5125,-2.24583333
"938","Camiri",-63.521875,-20.03854167
"939","Camocim",-40.84675926,-2.90046296
"940","Campana",-58.9522619,-34.17940476
"941","Campbell River",-125.24781746,50.00773809
"942","Campeche",-90.51964286,19.83888889
"943","Campina Grande",-35.88295455,-7.18001337
"944","Campinas",-47.10413147,-22.9210694
"945","Campo Belo",-45.27341954,-20.88606322
"946","Campo Grande",-54.61776602,-20.47129479
"947","Campo Maior",-42.17361111,-4.82824074
"948","Campo Murao",-52.37725695,-24.03333334
"949","Campoalegre",-75.32034314,2.7002451
"950","Campos",-41.31772599,-21.75882768
"951","Camrose",-112.83166666,53.01666667
"952","Can Tho",105.68848141,9.96603206
"953","Canakkale",26.42175926,40.15162037
"954","Cananea",-110.2875,30.9875
"955","Canas",-85.0935606,10.42234848
"956","Canatlan",-104.775,24.525
"957","Canberra",149.09473929,-35.31287244
"958","Cancun",-86.84242832,21.14905914
"959","Canela",-50.83851626,-29.36392276
"960","Cangamba",19.8625,-13.70833333
"961","Cangzhou",116.62948303,38.49531819
"962","Caninde",-39.31354167,-4.35833333
"963","Canoas",-51.10616131,-29.91817673
"964","Canoinhas",-50.39138889,-26.17916667
"965","Canton",-81.41212808,40.83234326
"966","Cap-Chat",-66.6875,49.09583334
"967","Cap-Haitien",-72.2125,19.68907828
"968","Capanema",-47.18392857,-1.18710317
"969","Cape Coast",-1.26286232,5.14112319
"970","Cape Coral",-81.9825882,26.62342121
"971","Cape Dorset",-76.54583333,64.22916666
"972","Cape Girardeau",-89.5525,37.31467949
"973","Cape Town",18.55784603,-33.95458278
"974","Capitol Hill",145.72333333,15.16854166
"975","Caracarai",-61.13083334,1.82472222
"976","Caracas",-66.93299242,10.44348485
"977","Carahue",-73.1625,-38.70833334
"978","Caratinga",-42.13888889,-19.78090278
"979","Carazinho",-52.79083334,-28.29345238
"980","Carbondale",-89.22280702,37.72127193
"981","Cardiff",-3.30784133,51.57250923
"982","Carhue",-62.7594697,-37.17840909
"983","Carlisle",-2.93642157,54.89485294
"984","Carlsbad",-104.2359127,32.42222222
"985","Carmelo",-58.28522727,-33.99431818
"986","Carnot",15.88385416,4.93854167
"987","Carora",-70.075,10.16960785
"988","Carpina",-35.30032362,-7.82787217
"989","Carson City",-119.75344203,39.16878019
"990","Cartagena1",-75.4808526,10.38321291
"991","Cartagena2",-0.99456018,37.6224537
"992","Cartago1",-83.92617924,9.86454402
"993","Cartago2",-75.92804054,4.75934685
"994","Cartwright",-57.01527777,53.70694445
"995","Caruaru",-35.97611788,-8.27327236
"996","Carupano",-63.25511905,10.65511905
"997","Casa Grande",-111.74601449,32.89365942
"998","Casablanca",-7.51851093,33.55766393
"999","Cascavel",-53.45571706,-24.95720284
"1000","Caserta",14.37062916,40.99614306
"1001","Casper",-106.33715635,42.83801546
"1002","Castanhal",-47.91305555,-1.29101852
"1003","Castello",-0.12234195,39.96573276
"1004","Castries",-60.98837719,14.00592105
"1005","Castro1",-73.77757937,-42.47876984
"1006","Castro2",-50.00227273,-24.79734848
"1007","Catalao",-47.94034091,-18.16818182
"1008","Catamarca",-65.75466867,-28.45135542
"1009","Catanduva",-48.96670561,-21.13820093
"1010","Catania",15.0632971,37.54201691
"1011","Catanzaro",16.60551075,38.88875448
"1012","Cauquenes",-72.32222222,-35.96666667
"1013","Caxias",-43.35883333,-4.8685
"1014","Caxias do Sul",-51.17809139,-29.1607258
"1015","Caxito",13.66527778,-8.58194445
"1016","Cayambe",-78.14305555,0.04194445
"1017","Cayenne",-52.29946581,4.92168804
"1018","Cebu",123.90066074,10.30737594
"1019","Cedar City",-113.06927083,37.6828125
"1020","Cedar Rapids",-91.66190725,41.99485704
"1021","Ceduna",133.675,-32.12916667
"1022","Celaya",-100.80548245,20.53127193
"1023","Celeken",53.11805556,39.44305556
"1024","Central Coast",151.29166667,-33.4375
"1025","Centralia",-122.96848291,46.72403846
"1026","Ceres",-49.59534314,-15.31102941
"1027","Cerrillos",-65.4875,-24.89821428
"1028","Cerro de Pasco",-76.25805556,-10.67805556
"1029","Ceske Budejovice",14.48080601,48.97752732
"1030","Chabahar",60.64305556,25.29638889
"1031","Chacabuco",-60.47171053,-34.63925438
"1032","Chachapoyas",-77.86944444,-6.22777778
"1033","Chadron",-103.00340909,42.82537879
"1034","Chaiyaphum",102.04380081,15.81920732
"1035","Chake Chake",39.77824074,-5.22384259
"1036","Chalkida",23.62795699,38.44825269
"1037","Challapata",-66.77083333,-18.9
"1038","Chamical",-66.31057692,-30.35737179
"1039","Champoton",-90.72083333,19.3452381
"1040","Chancay",-77.26780303,-11.55643939
"1041","Chandigarh",76.78317261,30.66116593
"1042","Chandrapur",79.30227124,19.94374183
"1043","Changchun",125.29315502,43.88762373
"1044","Changde",111.75644886,28.9898735
"1045","Changhua",120.48035976,24.06858819
"1046","Changling",123.985,44.2775
"1047","Changping",116.22065756,40.13915076
"1048","Changsha",112.55085774,28.40644679
"1049","Changting",116.36744792,25.85104167
"1050","Changyon",125.09356061,38.25189394
"1051","Changzhi",113.02863854,36.26079894
"1052","Changzhou",119.86787399,31.74067064
"1053","Channel-Port aux Basques",-59.14722222,47.58194445
"1054","Chanthaburi",102.11539116,12.60161564
"1055","Chaoyang",120.41719653,41.57767341
"1056","Chaozhou",116.46420975,23.60034919
"1057","Chapadinha",-43.359375,-3.7375
"1058","Chapaev",51.17083333,50.1875
"1059","Chapayevsk",49.71930428,52.97909022
"1060","Chapleau",-83.4025,47.8425
"1061","Charata",-61.1875,-27.21666666
"1062","Charikar",69.29832242,34.94262173
"1063","Charleroi",4.47404565,50.42287591
"1064","Charleston1",-80.06049652,32.90884146
"1065","Charleston2",-81.70166667,38.3559127
"1066","Charleville",146.24166666,-26.40555556
"1067","Charlotte",-80.78147073,35.2546651
"1068","Charlottesville",-78.49042792,38.04087838
"1069","Charlottetown",-63.13522727,46.2625
"1070","Charters Towers",146.26458333,-20.07430555
"1071","Chascomus",-58.00354938,-35.56682099
"1072","Chattanooga",-85.23292951,35.04115272
"1073","Chau Doc",105.11287631,10.6254262
"1074","Chauk",94.82974138,20.89468391
"1075","Cheboksary",47.24958577,56.13038499
"1076","Chegdomyn",133.02916667,51.12916667
"1077","Chelyabinsk",61.47429854,55.15975028
"1078","Chemnitz",12.86574814,50.84021565
"1079","Chengde",117.92626543,40.95126543
"1080","Chengdu",104.32137177,30.12209561
"1081","Chennai",79.60358124,12.64610228
"1082","Chenzhou",113.02041667,25.803125
"1083","Cheongju",127.44302128,36.66020059
"1084","Chepes",-66.58958333,-31.340625
"1085","Cherbourg",-1.62668651,49.63571429
"1086","Cheremkhovo",103.10050505,53.13863636
"1087","Cherepanovo",83.36794872,54.22532051
"1088","Cherepovets",37.89908777,59.14321992
"1089","Cherkasy",32.06719925,49.41619674
"1090","Cherkessk",42.04565603,44.23067376
"1091","Cherlak",74.80694444,54.1575
"1092","Chernihiv",31.2808201,51.4994709
"1093","Chernivtsi",25.9609127,48.29486332
"1094","Chernogorsk",91.225,53.81666667
"1095","Chernyakhovsk",21.82063492,54.63869048
"1096","Chester",-2.88475275,53.19537546
"1097","Chesterfield Inlet",-90.70416666,63.34583334
"1098","Chetumal",-88.30290404,18.5145202
"1099","Chevery",-59.60833334,50.47083334
"1100","Cheyenne",-104.80635965,41.14086258
