City,Region,Longitude,Latitude,tif_count,BIO1 Annual Mean Temp,BIO2 Mean Diurnal Range,BIO3 Isothermality,BIO4 Temp Seasonality,BIO5 Max Temp Warmest Month,BIO6 Min Temp Coldest Month,BIO7 Temperature Range,BIO8 Mean Temp Wettest Quarter,BIO9 Mean Temp Driest Quarter,BIO10 Mean Temp Warmest Quarter,BIO11 Mean Temp Coldest Quarter,BIO12 Annual Precipitation,BIO13 Precipitation Wettest Month,BIO14 Precipitation Driest Month,BIO15 Precipitation Seasonality,BIO16 Precipitation Wettest Quarter,BIO17 Precipitation Driest Quarter,BIO18 Precipitation Warmest Quarter,BIO19 Precipitation Coldest Quarter,Cluster,PC1,PC2,Baseline_Stability,Stability
Hunanghua,ASIA,117.3122703,38.37933071,127.0,13.13061023,10.95938316,27.78593042,1100.538857,31.19527587,-8.246456709,39.44173299,25.92283476,-1.17572179,25.92283476,-1.17572179,531.8582677,187.2519685,4.078740157,131.5599702,393.015748,14.20472441,393.015748,14.20472441,A,-1.6835167838235656,-1.5189053311138971,0.9987781731909829,0.7351557203623055
Hungnam,ASIA,127.5632895,39.88964912,189.9999999,9.975504373,10.54434212,28.70487788,966.4292638,26.66789484,-10.05473685,36.7226317,21.08464917,-2.366842092,21.2564913,-2.366842092,857.1,204.5052632,14.03684211,95.72313554,522.7263158,45.62105263,500.8684211,45.62105263,A,-1.913428227972055,0.15607690622550885,0.9987781731909829,0.9880667323217953
Huntington,NORTH AMERICA,-82.41714976,38.41986715,138.0,12.6369867,13.3393116,36.78379775,877.6392601,30.79999991,-5.463768151,36.26376815,21.1600241,8.821014541,23.20241541,1.508816463,1087.23913,123.9275362,73.66666667,16.41148783,326.6014493,236.8985507,320.6594203,238.0652174,E,-1.1773723312638111,1.4546710713754436,0.7493412384716736,0.7397902841610784
Kaolack,AFRICA,-16.08592593,14.16055556,45.0,27.97555567,14.32851857,66.49374203,148.330718,38.13777762,16.58888889,21.54888874,28.18481441,28.21925939,29.4922223,25.8566669,580.7555556,212.5111111,0.0,150.6355008,496.6,1.0,38.13333333,4.0,F,2.788012035833147,-3.945613099986159,0.21374311926605535,0.6115283778366577
Huntsville2,NORTH AMERICA,-86.63917625,34.71594828,348.0,15.71678643,12.89698274,37.97801456,805.3854768,32.42356317,-1.535919544,33.95948283,11.25790229,21.40814168,25.40311299,5.502729882,1437.298851,165.7873563,85.08333333,18.9865679,419.0431034,277.3563218,309.1321839,397.5775862,E,-0.17860050665455748,1.9386203697730864,0.7493412384716736,0.7411849525059827
Hurghada,AFRICA,33.81979167,27.24201389,24.00000001,23.65590286,9.477083406,40.34291586,533.2643255,34.6541667,11.16666663,23.48750019,21.40902774,26.15000009,29.80486123,16.82430538,4.0,1.0,0.0,36.92744827,3.0,0.0,0.0,1.0,D,-0.07617326662676693,-2.5672313055716995,0.924294205052006,0.9177159791917847
Hutchinson,NORTH AMERICA,-97.92649573,38.06880342,78.0,13.48173072,13.19893172,32.02030664,1016.373779,34.22948705,-6.99102565,41.22051283,23.38547,0.726495714,25.93141032,0.726495714,750.0641026,110.3846154,15.28205128,49.73924065,300.0,64.28205128,277.8333333,64.28205128,E,-1.848898651152052,-0.971880162530053,0.055573122529644234,0.06912626031968022
Huzhou,ASIA,119.9709694,30.86619461,2019.615764,16.00766401,7.670494345,24.23083214,885.3394977,31.55186272,-0.089571179,31.64143372,26.1078025,10.18955607,26.6606539,4.877328591,1166.383161,187.6023589,35.56954393,52.47320769,483.736946,123.7632235,482.8718119,152.3786614,E,-0.22306988163965627,0.7556588608012871,0.7493412384716736,0.7396491253478688
Hwange,AFRICA,26.49236111,-18.35833333,12.0,22.70208311,14.68055558,54.74379698,352.9606476,34.75833352,7.941666722,26.81666708,24.71944443,17.79861132,26.17916695,17.79305569,631.25,154.3333333,0.0,116.8825404,444.0833333,1.0,236.5,3.0,F,1.0559633872672818,-2.8210494137976676,0.7862568807339444,0.7752014485767191
Hyderabad1,ASIA,68.591595,25.25497031,1628.0,26.9102324,13.98573915,45.22522012,564.0411783,40.54342761,9.617628998,30.92579851,30.79664214,23.31400485,32.69557724,18.85090089,165.9434889,62.06633907,1.869164619,145.1333143,134.257371,6.156633907,69.91891892,9.217444718,F,1.0412765126902181,-4.498883838519877,0.7862568807339444,0.7634906389536936
Iasi,EUROPE,27.59129073,47.14862155,133.0,9.811560143,9.709711778,29.58236991,879.675712,26.94360914,-5.877443643,32.82105274,18.93834596,0.186716792,20.38508777,-1.16917295,570.924812,90.27067669,25.14285714,44.43102852,233.7067669,82.52631579,225.5714286,84.47368421,B,-2.450716390538554,0.3949930446694623,0.4542760180995479,0.4680043611302567
Icel,ASIA,34.59489656,36.80290862,189.207386,18.91288196,8.71392472,34.51017158,634.4878628,31.38021442,6.138327502,25.24188698,12.03842737,26.71772204,26.71772204,11.19110916,664.8690677,148.7095088,5.804493963,81.71683258,350.5580781,27.42445885,27.42445885,350.3760394,C,-4.113050614991493e-05,-1.0551223883504015,0.4260344827586204,0.4142511044740063
Hyderabad2,ASIA,78.3782081,17.46824366,1078.0,26.58758506,11.79729436,47.31742853,349.7665366,39.55695743,14.62671615,24.93024131,26.28150899,23.01287881,31.22792212,22.3375077,810.6808905,191.4118738,1.742115028,111.3604945,548.4897959,9.852504638,151.4564007,20.82096475,F,2.1467418778701624,-2.9787666765014102,0.21374311926605535,0.5992060909323307
Hyeson,ASIA,128.1901515,41.40505051,66.0,2.829482324,12.49532831,26.27982437,1297.375401,24.43333337,-23.11363639,47.54697014,17.85353533,-14.3507576,17.85353533,-14.3507576,706.1515151,156.6666667,9.803030302,90.53773499,421.7727273,35.40909091,421.7727273,35.40909091,A,-4.250068389446744,0.2973679395673108,0.9987781731909829,0.9875630291091921
I-n-Amenas,AFRICA,9.55,28.05,1.000000002,22.40833283,15.08333302,41.09900284,831.1296387,40.09999847,3.400000095,36.69999695,13.66666698,31.96666718,31.96666718,11.75,22.0,5.0,0.0,49.53384399,10.0,1.0,1.0,8.0,D,-0.8313501992885793,-3.6359801614583493,0.924294205052006,0.9180802668459518
I-n-Salah,AFRICA,2.475833333,27.20083333,9.999999998,26.16375008,14.69083338,38.52823143,873.2550964,45.29000015,7.159999895,38.13000069,15.39333324,34.71666679,36.87499924,15.39333324,24.0,6.0,0.0,58.60327149,13.0,1.0,1.0,13.0,F,-0.08941724403188447,-4.365844890470693,0.7862568807339444,0.7629384728212094
Ibadan,AFRICA,3.890467626,7.337070344,417.0,26.6994804,9.168944825,69.34962209,134.7032998,34.32997602,21.11510796,13.21486805,26.02833736,27.46714635,28.44864107,24.98940851,1339.858513,198.5659472,8.091127099,64.94654994,540.940048,49.32613909,253.0527578,480.7625899,G,3.464288533698584,-0.7847027882258375,0.9862783810463968,0.9732532365928794
Ibague,SOUTH AMERICA,-75.20360697,4.446641791,67.0,22.36921641,9.859079589,85.42040833,44.02395951,28.6208955,17.06716418,11.55373132,22.03582092,22.79527365,22.90696528,21.78208966,2004.910448,281.6567164,80.41791045,39.3297656,693.5671641,308.3283582,328.9701493,671.7313432,J,3.809612596068954,2.8599928241002566,0.8980272108843527,0.910322474473624
Ibarra,SOUTH AMERICA,-78.15540541,0.350900901,73.99999999,15.80760134,11.43209464,86.50836573,11.25400043,22.49189186,9.277027053,13.21486481,15.82837845,15.80472965,15.91531536,15.69144139,717.9594595,100.5810811,19.39189189,41.57727587,247.7162162,82.02702703,229.2972973,184.7162162,D,0.5250347758487123,0.4127264224397447,0.031129271916790414,0.06277327143233696
Ibb,ASIA,44.19255239,13.96524845,1245.010427,19.14589136,11.46462107,58.43040018,275.4242409,28.06061585,8.452504621,19.60811123,21.57829621,15.66208221,22.20466747,15.62630116,451.7355114,80.73763791,6.589213544,66.3809875,191.9299371,27.89768462,171.0577156,28.08964936,D,0.15509370026719216,-1.3545756420879183,0.924294205052006,0.9176108755293002
Ica,SOUTH AMERICA,-75.7320922,-14.05195035,47.0,19.42083347,9.774999984,60.96760413,244.5065233,28.15319163,12.1234043,16.02978729,22.55531912,19.74432604,22.55531912,16.59822716,2.617021278,1.319148936,0.0,34.77790403,2.25531915,0.0,2.25531915,0.021276596,D,-0.1417831043944906,-1.7394757256728115,0.924294205052006,0.9172257108946936
Ico,SOUTH AMERICA,-38.87261905,-6.397619048,7.000000001,27.44107137,10.71309526,75.97939083,105.3304334,34.88571548,20.78571374,14.10000174,27.01190458,27.89285714,28.74761908,26.21428599,839.7142857,231.5714286,5.714285715,104.6810335,531.1428572,23.28571429,54.85714286,148.1428571,G,3.271013802686887,-2.341010411036128,0.9862783810463968,0.9742200892157308
Idah,AFRICA,6.738690476,7.114880952,14.0,27.31279755,9.050595215,65.89246205,138.0997587,34.78571429,21.05000006,13.73571423,25.78571429,27.50833334,29.25357124,25.78571429,1309.714286,244.9285714,4.642857142,78.10859135,593.5,26.14285714,156.2857143,593.5,G,3.6237840664161642,-1.0251596732299808,0.9862783810463968,0.9747295035583814
Idaho Falls,NORTH AMERICA,-112.0179315,43.49575893,112.0,6.58523067,15.84427086,38.14115899,932.8769172,29.88839287,-11.65357141,41.54196422,11.09241076,17.33125016,18.064881,-5.091517866,312.3303571,38.6875,19.55357143,21.58305432,100.2589286,63.86607143,74.5625,72.41071429,C,-3.40986355253488,-0.7219963441644095,0.06298850574712636,0.06595297847499
Idlib,ASIA,36.63674242,35.9467803,44.0,18.24327634,11.05246217,34.35109832,833.3623366,35.05909087,2.886363663,32.17272689,7.646969719,27.81931808,27.82840906,7.646969719,518.5227273,101.5,0.431818183,85.8539023,280.0681818,6.590909093,6.590909093,280.0681818,D,-0.762369487259377,-1.9526074082020561,0.924294205052006,0.9181213456346712
Ifakara,AFRICA,36.66066667,-8.120666667,25.0,24.82933319,7.666666946,54.57634201,190.5306238,31.14400009,17.09600037,14.04799973,25.7126667,22.73000023,26.8739994,22.13333351,1520.12,374.56,5.12,99.10826172,877.0,28.32,469.12,39.04,H,3.2968324120114754,-0.4420018483372826,0.8463961038961035,0.8455274902334388
Ife,AFRICA,4.592920205,7.412397244,212.8445694,25.89734733,8.878951895,67.55727626,121.243248,33.130904,19.99092721,13.13997679,25.11242255,26.32140834,27.52540091,24.39903279,1415.833123,231.8156239,8.337544761,66.75036814,556.9444743,50.56014042,252.5006633,551.9937278,G,3.4110701680116717,-0.43999126315951165,0.9862783810463968,0.9731081015302664
Igarka,ASIA,86.58981481,67.4691358,26.99999999,-8.106018614,9.087345653,17.11958165,1585.49849,20.65185243,-32.42963014,53.08148165,3.140740642,-18.44999991,12.25802478,-26.53580256,513.0740741,62.37037037,26.33333334,32.07484994,180.5185185,80.37037038,164.1111111,102.8518519,A,-7.169490257729586,2.1904524044918054,0.9987781731909829,0.9886251556420593
Iguala,NORTH AMERICA,-99.53785714,18.35619048,35.0,26.02857121,16.76476184,66.76274915,196.4683158,38.23428563,13.12285723,25.11142802,26.67714282,26.4157141,28.63285719,23.67714277,1026.942857,220.3714286,2.171428572,110.1262796,627.8,14.97142857,289.1714286,26.82857143,F,2.6693390561975026,-3.065194372087948,0.21374311926605535,0.37449036821750475
Iguape,SOUTH AMERICA,-47.5675,-24.70416667,9.999999991,21.95249977,7.764999962,49.0836647,291.4783173,29.56000023,13.74000006,15.82000017,25.52666607,18.56499996,25.52666607,18.4583334,1957.7,254.7,89.1,37.61971817,761.0,295.5,761.0,296.0,J,3.0332488396844544,3.130497099278056,0.8980272108843527,0.9100629315080435
Kaoma,AFRICA,24.8,-14.775,1.000000001,21.13750076,15.8083334,58.33333588,286.9995422,33.09999847,6.0,27.09999847,22.64999962,17.20000076,23.85000038,17.03333282,803.0,195.0,0.0,114.0397415,542.0,0.0,109.0,3.000000002,F,0.9024668323773862,-2.6221459593600542,0.7862568807339444,0.7745485870165773
Iguatu,SOUTH AMERICA,-39.31138211,-6.340650407,41.0,26.4419712,10.59329207,72.97215308,116.8726217,34.09999875,19.58292715,14.51707161,26.0678857,26.93211346,27.82479635,25.0621952,1012.170732,236.804878,14.80487805,86.28940712,571.195122,68.6097561,86.24390244,348.2439024,G,3.260286335939347,-1.3616313689433004,0.9862783810463968,0.9735471174034463
Ihosy,AFRICA,46.12333333,-22.39666667,5.0,21.76083336,12.475,61.15222855,276.0125122,31.37999992,10.97999992,20.4,24.37666664,17.92333336,24.49333305,17.92333336,840.0,223.8,3.200000002,112.8539154,572.8,16.2,509.2,16.2,G,1.7692131432031024,-1.5675330480472776,0.9862783810463968,0.9740291403176046
Ijebu Ode,AFRICA,3.945714286,6.831238095,175.0,26.8765,8.233476236,70.56874385,124.2569903,33.59371429,21.92628561,11.66742869,26.25609525,27.57704765,28.45104764,25.29952372,1580.462857,252.4742857,13.74857143,66.46795938,692.3542857,66.57142857,262.4685714,557.3828571,G,3.9573569607436223,-0.18115612716029972,0.9862783810463968,0.9737196191735031
Ijui,SOUTH AMERICA,-53.92286325,-28.38418803,39.0,19.48472228,11.41260678,52.4007138,385.77431,30.46153836,8.682051292,21.77948663,17.70085457,22.11581196,24.20811971,14.82777767,1793.717949,186.5641026,132.4615385,10.91767159,479.0769231,422.8205128,439.5897436,430.3076923,J,1.8963938006094774,3.663328627301376,0.09200680272108866,0.3536375126326797
Iksan,ASIA,126.9482782,35.95860882,121.0,13.01191462,10.67327829,29.9041339,964.4324659,30.26776856,-5.423140573,35.69090917,24.57933885,0.879614316,24.57933885,0.879614316,1254.22314,276.3884297,32.53719008,77.74761925,671.7603306,106.107438,671.7603306,106.107438,E,-0.5439476108005034,0.8200602419638859,0.7493412384716736,0.7397130182321803
Ilam,ASIA,46.40135135,33.63490991,37.0,16.48817565,12.55518016,33.81148766,930.3724332,36.70000035,-0.432432436,37.13243268,6.153603542,27.56486501,27.99954956,5.291891859,478.2162162,92.72972973,1.0,85.76579553,244.1351351,3.459459459,4.297297296,224.5405405,D,-1.2788829112466826,-2.2770703634869833,0.924294205052006,0.9182293686182272
Ilebo,AFRICA,20.58988095,-4.327380952,14.0,25.2044641,9.71369069,85.96221706,39.49883052,30.51428577,19.21428571,11.30000005,25.25119073,24.65714278,25.63571412,24.65714278,1693.214286,248.0,15.28571428,54.55764716,666.8571428,85.35714286,484.1428572,85.35714286,G,3.6184466934800623,-8.300230335863718e-05,0.9862783810463968,0.9730754728383512
Ilheus,SOUTH AMERICA,-39.0468254,-14.80634921,21.0,24.74404771,6.603174755,62.63224593,135.6512764,29.75714266,19.2142859,10.54285676,26.06269809,23.73809551,26.28730138,22.94603212,1934.095238,198.7619048,127.1904762,13.84898495,561.1904762,400.0952381,512.2380952,471.0952381,J,3.771199602363679,3.91363636469976,0.8980272108843527,0.909715600757336
Kapan,ASIA,46.40512821,39.20833333,13.0,12.2743589,10.66538451,31.1221758,861.2327787,30.36153837,-3.907692287,34.26923048,16.00000015,12.83974342,22.65512804,1.585897463,449.923077,76.30769231,19.69230769,46.90151537,186.3846154,69.0,94.53846155,69.23076923,C,-2.0979173380644554,-0.5842571562536811,0.5109770114942525,0.505823047024655
Ikare,AFRICA,5.913998638,7.589326038,1126.259447,24.78506581,9.239435852,65.07249312,140.3091586,32.36546589,18.15599606,14.20946983,23.18679473,24.93451429,26.75778621,23.18679473,1284.708895,238.2109296,7.54629389,72.14883579,554.2901074,42.98147998,203.215125,554.2901074,G,3.009314571598774,-0.5154495311081031,0.9862783810463968,0.973645907341214
Ikela,AFRICA,23.25833333,-1.191666667,1.000000001,24.73749924,9.741666794,85.45321655,51.57187653,30.60000038,19.20000076,11.39999962,24.48333359,24.54999924,25.38333321,24.13333321,1897.0,243.0,96.0,25.81855202,617.0,336.0,496.0,445.0,J,4.0955477503924484,2.7646845593943414,0.8980272108843527,0.9100714365305952
Imbituba,SOUTH AMERICA,-48.67333333,-28.22916667,9.999999996,19.97916641,7.748333263,47.8879303,307.2203583,27.83999977,11.66000004,16.17999935,23.86833343,17.125,23.86833343,16.31833324,1480.5,169.5,87.7,21.17499085,480.2,284.0,480.2,299.4,E,1.8070210870562444,2.751099825080449,0.7493412384716736,0.6472082299131917
Iligan,MALAY ARCHIPELAGO,124.2301205,8.201305221,82.99999992,27.08488949,9.032630369,79.71901455,68.494468,32.83373467,21.49879518,11.3349395,27.26726886,26.95883533,27.89076283,26.13453801,2903.915663,521.7228916,91.37349398,60.91079514,1350.289157,286.1807229,515.493976,409.9879518,J,6.030001005683155,2.995386773688207,0.8980272108843527,0.9078773870092571
Illapel,SOUTH AMERICA,-71.17794118,-31.63137255,17.0,15.51544128,12.02598044,57.26633453,351.5137311,26.84117631,5.84117651,20.99999955,11.21274511,19.51274513,19.8519608,11.21274511,180.2352941,61.0,0.0,120.652788,129.4705882,0.0,0.0,129.4705882,D,-0.7456877134142085,-1.961837129986623,0.924294205052006,0.9184712295879548
Illichivsk,EUROPE,30.63351064,46.3322695,47.00000001,10.15141848,7.314184341,24.10055526,864.2318492,26.19361695,-4.148936176,30.34255308,18.78865226,0.35141843,20.83191486,-0.33758867,448.5319149,49.82978724,27.65957447,19.14824149,137.5531915,92.38297872,135.3191489,104.0,B,-2.661951113503079,0.7834760821120987,0.4542760180995479,0.5674859257634185
Illizi,AFRICA,8.475,26.50833333,7.0,24.9791663,15.20119054,41.1001418,823.5872541,42.17142868,5.185714109,36.98571396,16.25,34.3095229,34.3095229,14.2309524,24.0,5.0,0.0,47.14045334,10.0,2.0,2.0,8.0,F,-0.3482717132718154,-3.9914245230141825,0.7862568807339444,0.7693329585086282
Ilo,SOUTH AMERICA,-71.33657407,-17.63935185,17.99999999,19.28194427,6.290740834,50.08193355,233.8549313,26.17222224,13.61666653,12.55555571,16.63425954,22.29351828,22.29351828,16.52777788,6.444444446,2.055555556,0.0,46.48666679,4.500000001,0.0,0.0,4.500000001,C,-0.28414907469114103,-1.2067666462868591,0.4260344827586204,0.4768701478704033
Imperatriz,SOUTH AMERICA,-47.46739583,-5.505208333,80.0,26.22385409,12.02312502,72.95846491,45.56385789,34.67625003,18.19625015,16.47999988,25.72000008,26.23083348,26.82104144,25.72000008,1469.2,279.4125,9.712499999,78.89479446,739.225,48.35,157.5625,739.225,G,3.800968726153652,-0.7502776211949757,0.9862783810463968,0.9731597061271674
International Falls,NORTH AMERICA,-93.41414141,48.60631313,33.00000001,3.361616214,11.78232317,24.53158789,1286.655518,26.16969692,-21.8606057,48.03030234,18.32424262,-13.51969684,18.32424262,-13.51969684,639.3030303,104.7878788,17.66666667,55.88638791,276.6363636,61.48484848,276.6363636,61.48484848,A,-4.476663562524921,0.4580698782324667,0.9987781731909829,0.9881750143130917
Invercargill,POLYNESIA,168.3596491,-46.40307018,37.99999999,10.52642554,9.46250002,51.35980014,329.1875948,19.76052626,1.336842067,18.42368477,10.9039473,7.34692985,14.41403504,6.24517555,1022.552632,114.7368421,60.68421053,19.92117082,297.2631579,207.5526316,264.7368421,226.8421053,B,-1.0689952024791811,2.7448997739916265,0.5457239819004517,0.574969200863849
Inverell,AUSTRALIA,151.1075,-29.76583333,10.0,16.17374954,14.28916645,50.61650314,528.7170837,29.91999969,1.690000034,28.22999916,22.37499981,9.285000038,22.37499981,9.285000038,800.0,106.6,35.5,37.13586655,304.5,127.6,304.5,127.6,E,-0.39779837904256105,-0.12375433976029178,0.7493412384716736,0.6602618150679531
Iloilo,MALAY ARCHIPELAGO,122.5998125,10.92671017,1111.0,27.41757423,7.623507291,71.80006442,79.69153313,33.27965789,22.6622865,10.61737139,27.46509151,27.23202818,28.45342025,26.38513353,2133.757876,310.680468,50.03420342,53.66040869,818.9603961,176.4905491,467.4311431,283.0828083,H,4.625294400843923,1.189030454373027,0.1471103896103899,0.5178493014499951
Ilorin,AFRICA,4.646408046,8.456781609,290.0,25.92879314,10.75402299,65.10746932,149.2366519,34.71931031,18.20344857,16.51586175,24.45695401,26.38954018,27.99885055,24.13683908,1175.934483,231.4551724,6.189655172,77.01786244,513.7551724,27.75517241,167.2068966,507.6137931,G,3.0473764924566646,-1.250266142669295,0.9862783810463968,0.9735303425559837
Imphal,ASIA,93.91568428,24.82780036,738.0,20.98199523,10.9477078,48.61477266,405.7254004,29.32398379,6.804607049,22.51937676,24.80070003,15.90840104,24.80070003,15.08468832,2482.49187,546.6761518,11.55826558,92.61083376,1467.837398,63.36585366,1467.837398,68.1300813,H,3.780869910009914,1.9218046051354185,0.8463961038961035,0.6646853596919297
Ingeniero Guillermo N. Juarez,SOUTH AMERICA,-61.85833333,-23.89166667,15.0,23.15000013,13.58333321,54.08834686,405.3792053,35.18666712,10.07333361,25.11333351,26.66555494,19.78777771,27.77999954,17.91333338,686.3333333,131.0,8.933333333,74.80716298,348.2,37.93333333,327.2,53.06666667,F,1.2407783119977207,-2.0906347819262954,0.7862568807339444,0.7588717068383954
Ingham,AUSTRALIA,146.1572917,-18.64895833,7.999999998,24.09843755,10.24062502,53.5108242,316.4267731,32.5,13.36249983,19.13750052,27.23541737,19.94375038,27.4979167,19.73125029,2353.999999,702.3749992,31.375,105.1846179,1503.499999,111.375,1320.749999,113.25,H,5.1115487101037,1.850143501952336,0.1471103896103899,0.38536192375529243
Ingolstadt,EUROPE,11.43770718,48.7626151,181.0,8.72497694,9.229788159,32.57483153,727.6830508,24.53480653,-3.799447523,28.33425395,17.77053402,1.232596681,17.77053402,-0.132136281,741.3314917,88.18232044,43.61325967,24.34046477,250.9116022,135.9447514,250.9116022,147.8895028,B,-2.1891239434814587,1.5543906324054464,0.5457239819004517,0.574212713804761
Inhambane,AFRICA,35.43090278,-23.88888889,24.0,23.6998264,10.27812493,59.90337165,246.4925296,31.63333313,14.47916675,17.15416654,26.57499965,22.10833351,26.57499965,20.48541665,967.6666667,150.4166667,27.25,53.00938368,414.125,97.41666668,414.125,130.8333333,G,2.083945541408293,-0.45103028389240984,0.9862783810463968,0.9734121100318184
Incheon,ASIA,126.7061643,37.51140108,833.2909599,11.6364128,8.90082892,24.25880278,1035.203635,28.87335482,-7.813464753,36.68681959,23.42537465,-1.699142651,23.82919226,-1.699142651,1259.134122,287.1336068,25.48234248,86.63940669,712.8651458,82.36404521,698.1495843,82.36404521,E,-0.967069775300113,1.01675013217509,0.055573122529644234,0.21408803140169372
Independence,NORTH AMERICA,-94.42137263,39.05895717,255.4047622,12.62019267,11.89596684,29.74313183,1014.012754,32.13605513,-7.859080006,39.99513534,22.51001276,-0.440669275,24.7649654,-0.440669275,1008.746132,130.1270958,31.26398208,41.45023536,360.8537387,110.0926918,326.2152742,110.0926918,E,-1.7925862712820217,0.1486792339572504,0.055573122529644234,0.2443932772978387
Inhumas,SOUTH AMERICA,-49.49927536,-16.36195652,23.0,22.98442003,10.80289857,67.8505249,112.7203445,30.15217416,14.23043479,15.92173925,23.32898579,21.60289839,24.0695654,21.31304335,1692.869565,294.6956522,10.08695652,78.69281636,828.4347826,38.0,461.0434783,60.82608696,G,2.887437603166112,-0.2782463907792181,0.9862783810463968,0.9740449513791496
Innisfail,AUSTRALIA,146.0212963,-17.525,9.000000001,24.03101879,7.77870401,51.54452473,267.1486037,30.94444445,15.85555574,15.0888887,26.27407392,22.5444444,26.92777761,20.36296293,3706.777779,768.0,73.88888895,71.66294182,1808.333334,302.2222224,1341.333333,473.3333336,H,6.522033990589522,5.082771533890939,0.1471103896103899,0.1474045536248311
Inverness,EUROPE,-4.232352941,57.47810458,50.99999999,8.477287648,7.3009804,39.73466013,418.561688,18.58627465,0.211764712,18.37450992,4.362745051,9.992156926,13.86601313,3.699019624,954.2941177,104.5098039,50.50980393,23.38062668,304.8235294,170.0588235,203.5490196,270.0196079,B,-1.7323493841094246,2.8849549842333384,0.5457239819004517,0.574066963444482
Indianapolis,NORTH AMERICA,-86.13979486,39.83126773,1763.0,11.13575818,11.21565513,29.59147788,988.9773548,29.90692,-7.995292161,37.90221239,20.83357916,-1.615191924,22.9194271,-1.615191924,1017.039705,113.575156,57.02495746,21.23717467,316.968236,190.8133863,303.5609756,190.8133863,B,-1.9906836189585602,1.3891634536513084,0.5457239819004517,0.5730665533414806
Innsbruck,EUROPE,11.393309,47.2696472,137.0,8.928892939,10.0523114,35.19675721,707.6134835,23.9846716,-4.575182473,28.55985412,17.46922132,0.128223847,17.46922132,0.119464722,978.2627738,143.0364964,46.19708029,40.36881459,395.7007299,149.2992701,395.7007299,149.2992701,B,-1.7526829677144569,1.845470709731011,0.5457239819004517,0.5758709373966319
Inongo,AFRICA,18.27628205,-1.930128205,12.99999999,25.69519234,8.686538182,85.4204665,41.80314373,30.93076897,20.76153858,10.16923039,25.4653847,25.29615358,26.2397436,25.2358975,1809.846154,242.6153846,45.61538461,38.93356734,659.6923077,211.8461538,478.3846154,345.2307692,G,4.094106329108212,1.38496987596898,0.9862783810463968,0.6547666597415549
Indore,ASIA,75.8481318,22.75893645,1133.0,25.11211015,14.29443215,46.27539695,457.8825851,40.7570167,9.866637241,30.8903795,25.74268896,25.50411892,31.13433369,19.28979114,996.1182701,303.9664607,1.934686672,139.3077083,787.4536628,7.805825242,143.0679612,13.06531333,F,2.232818503390039,-3.273797855237208,0.21374311926605535,0.5659490523059237
Inowroclaw,EUROPE,18.25457746,52.78779343,71.0,8.53339202,8.586737055,29.85620646,768.2491498,24.44647872,-4.314084657,28.76056343,17.9730046,0.136150185,17.9730046,-0.975117404,525.5352113,78.22535211,22.25352113,38.37808244,204.9859155,78.83098591,204.9859155,88.30985915,B,-2.565342930791098,0.7752214420904158,0.4542760180995479,0.5417614610935844
Inta,EUROPE,60.16033333,66.04333333,50.00000001,-3.712583361,9.408833332,20.42203518,1229.555166,20.85199974,-25.22000019,46.07199928,10.52966669,-12.57566656,11.93633326,-18.49433395,524.06,68.22,25.2,33.52001907,189.52,81.1,178.92,93.26,A,-5.7934598681744625,1.8301701597177318,0.9987781731909829,0.9886957568858918
Indramayu,MALAY ARCHIPELAGO,108.1584423,-6.50819222,4166.385318,26.95437555,8.642338648,79.70273323,49.75419321,32.67496547,21.82141292,10.85355255,26.47268026,26.94751732,27.51015536,26.40718705,2070.196029,402.4552297,30.54961729,72.85022673,1017.78349,123.3849773,306.9924602,988.6784194,I,5.247410212752436,1.2846284188364578,0.7556818181818179,0.7682176780414282
Ioanina,EUROPE,20.83860294,39.65637255,68.00000002,13.42947302,11.49669117,38.46554319,680.2390065,30.55441169,0.669117649,29.8852941,6.572548992,22.00294119,22.00294119,5.402941206,993.8235294,150.9264706,29.82352941,50.40239278,406.9264706,95.19117647,95.19117647,362.5147059,C,-0.862155617600832,0.2930489697855202,0.5109770114942525,0.5404817780756319
Iowa City,NORTH AMERICA,-91.54774143,41.66861371,107.0,9.996378524,11.32157328,27.12661012,1106.604263,30.41682242,-11.31962612,41.73644856,23.07585665,-4.44065426,23.07585665,-4.44065426,915.6448598,115.4579439,27.14018692,43.10005637,338.8785047,97.71962617,338.8785047,97.71962617,A,-2.500902607206953,0.32755296292906,0.9987781731909829,0.9878360880208068
Ipatinga,SOUTH AMERICA,-42.59234496,-19.49152132,172.0,23.41417148,11.72679261,64.9657632,193.6405439,31.92558122,13.87441859,18.05116259,24.91812014,20.82306198,25.64011621,20.82306198,1256.238372,254.6802326,11.30232558,81.31441458,669.0116279,38.69186047,493.1976744,38.69186047,G,2.531367990033224,-0.8993759711577501,0.9862783810463968,0.9738101212108784
Ipiales,SOUTH AMERICA,-77.64913194,0.842708333,48.0,11.48524308,9.525000076,85.82784541,50.47075057,17.00416676,5.90625001,11.09791674,11.8239583,10.75833333,11.85972234,10.75486114,1053.145833,126.9375,47.33333333,29.0825508,331.7291667,168.2708333,317.8333333,169.9583333,E,0.010334113716324606,2.5118510580187374,0.7493412384716736,0.7388518961269236
